session_id,target
153,0.001634466877339238
154,0.00259308909386888
155,1.5612464197765966e-05
156,7.601435718962288e-05
157,7.627991144044203e-05
158,3.216564015580039e-05
159,1.4054704566895953e-06
160,0.00011073129180640565
161,0.0011892377790687584
162,5.234285382671405e-05
163,0.0001241825272484355
164,0.0010182797923060998
165,6.561730801274286e-08
166,2.238995504677868e-05
167,0.00367360615972895
168,0.0003887710649629929
169,0.0003924497000529917
170,0.000209683637785622
171,0.000731664498468666
172,0.0001409520737950631
173,5.4614444504912224e-05
174,0.00020263687790166346
175,0.13206622184693712
176,0.0005838336872256729
177,0.005364165344950887
178,2.2694989331414092e-07
179,2.0662064277869143e-05
180,0.00010134540802015392
181,0.0007108083667136619
182,0.05227108729683858
183,0.00012974797431778164
184,7.353457545393842e-06
185,0.0002488673683498208
186,3.4205395298085046e-05
187,1.9506628655470987e-06
188,8.76036962444183e-07
189,0.001020378230904079
190,1.2430450332562932e-05
191,0.00032059995130516835
192,0.0003561779871385003
193,0.0006429617653320262
194,0.02944674386978342
195,0.00033041737190330395
196,3.523146027957955e-09
197,0.00023054830445465885
198,0.0013926102384612846
199,0.004433922766797703
200,8.141114717843258e-06
201,8.730229949470124e-06
202,0.022757401243204908
203,4.5705825409062846e-07
204,0.002070451937752089
205,0.0019660986132485794
206,7.232046488123943e-10
207,3.113866794784446e-05
208,0.056968573446260454
209,1.0596989846845355e-05
210,0.0017715069607904177
211,0.00034746566521827893
212,0.00857682380676082
213,3.866075956202238e-05
214,0.018069198737099963
215,0.05540910969158012
216,0.0014599730596009948
217,0.022130051316803585
218,0.0003924497000529917
219,0.004707991958943926
220,0.000384844341082861
221,0.0005672831618732919
222,0.00032521416625479215
223,0.016080566569556812
224,0.0003924497000529917
225,0.031199737152254672
226,0.002919757505919628
227,0.0004358237401380551
228,2.3919366494382977e-05
229,9.781184020271123e-05
230,0.0003121759961151251
231,1.9938369157190065e-06
232,9.045628354797265e-05
233,3.198867546888871e-05
234,0.0046849582049051115
235,2.0653062757759717e-05
236,0.00418998094675736
237,0.00040349418138189703
238,0.0003985038537047295
239,0.00011073129180640565
240,0.0028236220847121783
241,7.353457545393842e-06
242,6.075240454023708e-08
243,1.9586838754204717e-08
244,6.421976882012343e-05
245,4.6645124374429224e-05
246,1.5164593634402387e-06
247,0.04447238667513542
248,9.656123321846711e-05
249,1.975421665336932e-06
250,8.139992143352925e-05
251,0.07863584751918132
252,0.00015848203910058555
253,2.979686396809859e-05
254,0.031199737152254672
255,6.83738484980748e-05
256,1.0058931982029604e-09
257,0.002411059295498431
258,0.00392728925293562
259,0.0012168804125060409
260,0.02643034473585784
261,3.76990747270322e-05
262,0.056968573446260454
263,6.410343222130824e-05
264,0.0003887710649629929
265,0.000662044347682177
266,1.6935935082882188e-06
267,5.704809565919684e-13
268,1.1115394609301743e-05
269,0.00022387852812363356
270,9.93447076699068e-05
271,1.415161714539515e-05
272,0.0004229755731216003
273,2.660891486891547e-05
274,0.0007831920919109994
275,0.0015708892770974808
276,4.08988969228267e-08
277,0.00036700046792126643
278,0.009331683585212833
279,9.94243144412017e-06
280,0.0007162619411200087
281,7.864598035163353e-06
282,0.00038955592255056755
283,0.0005766119088778885
284,4.864718790960805e-06
285,3.828140646175196e-05
286,7.707150399511411e-10
287,0.00032355609362753364
288,1.637139578567629e-06
289,0.00019253657035203919
290,7.063622736923083e-06
291,0.06416194464001175
292,0.0003449434345827211
293,0.0013099498028636728
294,3.0230334034933913e-05
295,8.280605962682794e-05
296,8.911204670815774e-05
297,5.5134406662651576e-05
298,4.552238366949171e-08
299,2.1374869118107834e-07
300,8.887740900375309e-05
301,7.063622736923083e-06
302,1.0078968852849132e-05
303,8.324295659219554e-08
304,0.012781551995700559
305,0.06445779936451743
306,5.2956642350891424e-05
307,0.0009279532787306352
308,0.0012367156895760356
309,0.0006019884197273175
310,5.25913145003911e-05
311,0.0018015116312880592
312,0.007313102427674263
313,0.005704971575525022
314,5.990771899045236e-05
315,1.0675941329513919e-05
316,1.7266577545738523e-06
317,0.0013042310812811616
318,6.0589885734678045e-05
319,3.05600743420866e-05
320,1.3390679689981274e-06
321,0.0012903789576782238
322,9.27072686062669e-05
323,9.030605677848027e-05
324,0.009253064222708728
325,0.006286360718066066
326,0.002002208826337781
327,4.4926704575571094e-05
328,0.0024155492239957953
329,0.00011073129180640565
330,1.1194328792191666e-05
331,0.012735946821879446
332,0.012875589762259748
333,0.1868934586068404
334,1.8965247549835084e-05
335,0.00017310046677235352
336,0.0010186361656561156
337,0.02242304184245511
338,0.012513007089162982
339,2.8234142156848973e-05
340,0.0014442153601992422
341,6.305585692799742e-06
342,0.0016360578189834965
343,0.0005333055436999831
344,0.0037205494843439205
345,0.0009388951665785533
346,0.00255728043964437
347,0.41072011144628456
348,2.200009194483854e-05
349,6.702958859280501e-07
350,0.0034213440547516244
351,0.0003396243743633914
352,0.014517579925663994
353,0.014393490428851465
354,0.00020024261117294567
355,0.002623685329271688
356,0.0022605882986387084
357,4.119410095358899e-05
358,4.809659802579945e-09
359,0.04447238667513542
360,5.0427995210287175e-06
361,0.07007479931509948
362,0.03878240028596852
363,0.0009589688739339731
364,0.026187626826705026
365,3.1181178139235935e-09
366,3.1095924753779725e-09
367,2.7383056850846335e-08
368,0.001863043832981014
369,0.0021436025096304764
370,0.00014857171483860344
371,0.0005479214317348301
372,1.0565641987120143e-05
373,7.759963190123392e-08
374,4.236435628044758e-09
375,0.0005304037813525002
376,0.0011247490378944556
377,6.520896437459386e-05
378,1.7865157525699817e-08
379,1.945044209803053e-05
380,0.0003546793654467015
381,0.00017310046677235352
382,0.0011915224681030667
383,2.9733196811397766e-06
384,0.000553476890006287
385,0.0005714419239353747
386,7.495439534791773e-05
387,0.0002913722966545784
388,0.0007617382063233359
389,4.103771894087807e-05
390,0.0003838565009683822
391,5.685299724569926e-07
392,0.00013155625840320596
393,0.0005479214317348301
394,3.141590833562953e-06
395,0.00014442242619982663
396,8.501533244786996e-05
397,1.907666550118151e-06
398,9.030694221354011e-05
399,1.0232050817051721e-08
400,1.1140963250758325e-05
401,3.0271136175864465e-08
402,2.3966939524855545e-05
403,1.3383385821259907e-05
404,0.08807906053722524
405,5.519306613007969e-05
406,0.00849186196408235
407,0.0008423471031330578
408,3.141590833562953e-06
409,0.0009623615941342389
410,2.3276674715409973e-05
411,1.878026851919818e-05
412,0.0005361806777569612
413,0.000402759430225766
414,2.022429868330247e-08
415,1.9522533217207065e-09
416,0.0012651442801560361
417,0.001108504747780642
418,4.147181289512549e-08
419,1.5774760064890108e-07
420,0.00019310013832666442
421,0.0007915108977235637
422,0.0005479214317348301
423,3.386628158699849e-08
424,0.00016034629456656958
425,1.1957365324134649e-08
426,0.9095494430903487
427,3.2182777741566513e-06
428,1.9035712460334914e-09
429,0.07645512737519729
430,0.00011073129180640565
431,7.353457545393842e-06
432,0.003319593551873339
433,1.9438844623042838e-06
434,0.00027776027196822403
435,0.0001875593848197031
436,0.00016085042030927475
437,0.0017138164595582744
438,0.0014503739886243582
439,0.0014383059331143015
440,1.7990188892579103e-09
441,0.0003716961729277075
442,0.0008271457904170434
443,2.96442297112447e-05
444,0.00024170989827427967
445,0.004889754766468546
446,0.0006419214199921493
447,3.2472258501997642e-06
448,0.020606660018606456
449,0.005513056335959424
450,5.1555914322128667e-05
451,0.0002362493360000385
452,0.0006884608037437869
453,8.125791843011111e-05
454,3.70671179970858e-08
455,0.0001389589023041371
456,3.664249674384533e-06
457,0.0004764453780175498
458,3.804842452345064e-05
459,0.0004991497218275316
460,0.07254758243218609
461,0.0003546793654467015
462,1.4113860575750442e-06
463,2.1448290117572888e-07
464,0.00027399775363070184
465,0.0014621084349689772
466,1.945044209803053e-05
467,9.987314024561033e-05
468,1.2703998193872091e-05
469,0.0037790948220942596
470,0.00515606378986985
471,0.0065485653812343
472,2.0581266287029614e-08
473,0.0003924497000529917
474,3.3957372791059524e-07
475,0.012824093696293497
476,2.2569729398281955e-08
477,0.000618441975039498
478,6.5595474112926e-05
479,0.2478987907923515
480,8.665466778256918e-06
481,0.0029041748993769794
482,0.008323512949042008
483,0.001983539970876651
484,0.0005199311595974928
485,0.004875062190311234
486,2.693298226156135e-05
487,0.0008791878432686641
488,4.198812082387441e-05
489,0.00022820576384933086
490,3.157118570678627e-07
491,0.001877431908078438
492,0.00027990168233091756
493,0.00017310046677235352
494,4.778158517819419e-06
495,1.8448166624189232e-05
496,0.021725245072601634
497,0.0002243953747170487
498,0.001015714856529386
499,1.3675079628144114e-13
500,0.0008145186618565438
501,0.08468046224131873
502,0.05412684453245786
503,0.019170792399313952
504,0.0003247105057690926
505,7.474680032633692e-05
506,5.725417524194529e-06
507,0.0007624081748663875
508,0.00012990971005180852
509,3.7501052752427538e-06
510,0.0008711153636196127
511,1.7990188892579103e-09
512,6.339043126298148e-05
513,1.921896688705353e-06
514,0.005339207223156114
515,0.007163361393497032
516,0.0038109909576298957
517,0.0052954625630492495
518,2.2961102860854883e-05
519,0.02577091451943362
520,0.00022849949530767013
521,0.060818640346817734
522,0.06417454519154915
523,2.0427805417284193e-06
524,0.0005103005336890884
525,0.07007479931509948
526,5.630535918432265e-05
527,0.00039617313049214036
528,0.008156126849872452
529,0.0035908964415404024
530,3.2182777741566513e-06
531,0.00010448204008349125
532,0.005630652893238628
533,4.809659802579945e-09
534,0.015127823096830566
535,2.086108654454257e-08
536,0.05369382496264755
537,0.00011739549879612801
538,0.0027546160710881524
539,0.0003472873705067044
540,3.0819573438333744e-06
541,0.00015195017831003233
542,0.007296079968975801
543,0.00031403946034428077
544,0.006732141148376334
545,2.2451516526633513e-05
546,0.00024285253251099794
547,0.0014081695981094755
548,2.353506270769173e-06
549,0.0009008234456704618
550,8.806572501360876e-05
551,0.012054877235202783
552,0.23026623552356684
553,2.967684402545662e-08
554,2.5836788941120542e-06
555,1.4632836579517953e-07
556,0.004239880462780923
557,0.003248001717182494
558,3.254403350001107e-05
559,1.5217116088714224e-05
560,0.01901192579815391
561,3.266297569349027e-05
562,0.000711862380100061
563,0.0014592507434775036
564,0.00013613922983378977
565,0.0003580923047683836
566,4.022724984470378e-05
567,9.578988728126844e-05
568,0.0011223918091687296
569,0.0003812365432342309
570,0.002563128668191144
571,0.00024490938249442537
572,0.07863584751918132
573,1.2292284968960537e-07
574,2.571082223581805e-05
575,4.809659802579945e-09
576,0.0008979673040502509
577,0.004706806765686552
578,2.384627758045517e-07
579,3.4240013705308695e-05
580,3.207248728623006e-05
581,0.0033428798170702604
582,3.8995746902028985e-06
583,0.00033279136807507815
584,0.08043888450292741
585,2.3750571377146353e-05
586,0.012466749898191234
587,0.00045588404024635317
588,0.0003000561964502383
589,0.025320496894413024
590,2.384627758045517e-07
591,1.858466440608445e-05
592,4.809659802579945e-09
593,1.0536997726588184e-09
594,2.2402717296173737e-06
595,0.00011672879065342606
596,0.0009328140327315836
597,0.00017292202007792846
598,3.2182777741566513e-06
599,3.891155210932276e-06
600,0.0018593173253700435
601,0.0003439680976904827
602,0.014528800473060393
603,4.100079848191396e-06
604,1.1115394609301743e-05
605,0.002955131804668985
606,0.0014996885152803504
607,0.0005787434186879715
608,0.00011974470451230743
609,0.0001950314503642198
610,2.2349180517935008e-07
611,0.001670777098172555
612,0.01800493373756808
613,8.76036962444183e-07
614,0.00018780522872876174
615,4.122818672453263e-05
616,4.120803323229214e-05
617,2.933168440681459e-05
618,9.288459756225295e-06
619,0.00024955819740194146
620,0.06240696229441201
621,0.00041923279012175287
622,0.1877406209566745
623,0.00012059855270637551
624,4.809659802579945e-09
625,0.03454700325625451
626,0.000987840628062495
627,2.8820442129972936e-06
628,5.611685149736017e-10
629,1.7463501128237663e-05
630,8.76036962444183e-07
631,8.940987726496175e-06
632,0.0005019882549977396
633,0.018767536116755697
634,0.000478537374555948
635,1.2292284968960537e-07
636,0.0020973668517040548
637,4.757120623926107e-05
638,0.0003924497000529917
639,2.022429868330247e-08
640,2.492897418154412e-08
641,8.83394898775694e-05
642,0.0012105291394843
643,0.030536344813833913
644,0.0010082549428873711
645,0.09122015515517506
646,0.0002078235046080538
647,0.0001479532317888473
648,2.08723072716554e-05
649,0.00019871060290644433
650,0.0006125712438881717
651,0.002237855575989373
652,0.07554885723587672
653,0.0002705946232082517
654,2.0653062757759717e-05
655,0.0078026308523823015
656,0.022611095944520657
657,7.363869336165733e-09
658,3.480625874403116e-05
659,0.00010465053281061794
660,0.00012524219649655602
661,6.533473079971097e-06
662,1.766918288116948e-08
663,2.4600502354980444e-07
664,0.00019121720080178992
665,1.3136911010909364e-06
666,0.001237733369925866
667,0.019871468730695216
668,0.044470780740819914
669,5.547463707848696e-05
670,4.826072536691626e-06
671,0.005853906574504614
672,0.0417979004046888
673,0.056968573446260454
674,0.0005021895789194949
675,0.004311627148798789
676,0.00447285641402658
677,0.005495423727229767
678,0.018105980731137086
679,2.431495703754142e-08
680,0.005170254136770856
681,0.0007657926378048116
682,4.826072536691626e-06
683,0.0005479214317348301
684,0.08119280851177352
685,0.00011073129180640565
686,0.011535506675657276
687,0.00011073129180640565
688,0.030004597473955442
689,0.01167177058942682
690,0.016782514834361537
691,2.1864778625833618e-05
692,7.353457545393842e-06
693,0.001413058258200834
694,9.019031154025157e-05
695,0.00010525419638838336
696,9.492625079752695e-06
697,0.0003032893522749383
698,0.0003924497000529917
699,0.0003056746104513977
700,0.0020091770262092357
701,1.6656749058235423e-05
702,2.3509180605310565e-05
703,0.008156126849872452
704,0.011375426932419006
705,0.0003924497000529917
706,0.00021362487198293493
707,0.0001437314126764586
708,0.0010942176164461324
709,0.7230539178263056
710,8.349680377744861e-05
711,5.827023753000627e-05
712,0.0074366017738920435
713,6.429852285031763e-05
714,0.006026061769912382
715,1.0788055257317587e-05
716,0.0038844061678019945
717,0.00013962178017690025
718,0.00823008255242148
719,0.0003812365432342309
720,3.861943271576539e-07
721,2.3997194127395044e-06
722,0.0003887710649629929
723,0.0042022892646298715
724,0.000869682818681735
725,2.0561674656735423e-06
726,0.0023890286483932333
727,0.0038500428944841705
728,0.010805553665325427
729,0.0009617065335563118
730,0.008326779922883049
731,0.0005298632666371568
732,0.000279810601521746
733,1.0784618260460241e-07
734,1.848439924251293e-05
735,0.023065343325661153
736,5.677390283169632e-11
737,3.3304304048722484e-05
738,5.4672229827205045e-05
739,6.757190666103984e-06
740,0.001009979494403781
741,0.0002623696735362133
742,0.0024399244059411054
743,0.0014278932917302825
744,1.3972393260730374e-06
745,0.001066754236896987
746,0.06781162519703607
747,1.2872495325941738e-05
748,0.00017702592383909955
749,0.05282995023861206
750,0.0005479214317348301
751,1.890829140008147e-06
752,1.6925474906343406e-06
753,6.00013044842409e-05
754,3.2182777741566513e-06
755,4.05396025144197e-05
756,0.002630897140847932
757,0.007056741698261412
758,5.5978248649674735e-05
759,4.4173773975647006e-05
760,0.0004360405431756513
761,0.001055590695779648
762,0.0007413943545653631
763,0.0023216570574116115
764,0.0011024532952393195
765,0.023716760679694932
766,1.163860561508968e-05
767,0.0009982088972183482
768,0.00011315849582644094
769,2.2721556836149552e-05
770,0.04024283167520924
771,0.005209151583078597
772,3.3024099151504084e-07
773,0.0003887710649629929
774,0.00019967348035857297
775,0.00013299784987056906
776,0.004847267457668734
777,0.03409038144035182
778,7.07497310928278e-06
779,7.363869336165733e-09
780,0.00027963794994717323
781,0.037485159744520304
782,0.08590220558869592
783,0.0007702813102869207
784,0.0006351590110003664
785,6.979560000079219e-05
786,0.00607991819487096
787,0.00010579959702737461
788,4.264496379404966e-05
789,0.00012385800179609883
790,6.330129287599347e-05
791,0.00018864515803214882
792,0.0003964544352315293
793,0.00026229500778685147
794,0.0011753825511132219
795,0.007519309642241428
796,2.2795103250127453e-06
797,0.0002910687816004227
798,2.763835120982591e-07
799,2.5471588194791833e-09
800,0.00048388527053133787
801,1.7537558732593766e-05
802,0.00036700046792126643
803,5.014837339597918e-05
804,0.011661163801999802
805,0.002257654117415393
806,3.832791676000574e-13
807,3.391457462022939e-05
808,5.247153209374107e-08
809,0.5558894433872289
810,6.477837012074417e-05
811,3.682265944152888e-08
812,0.000312390990292464
813,1.0519323553489279e-05
814,0.004245776763765993
815,0.0053269388907037
816,0.006168020168984043
817,0.006103551979737006
818,0.0008409144541309979
819,0.00011418767887996355
820,0.015236612381550064
821,0.06116988686233426
822,0.003384260981298579
823,0.056968573446260454
824,0.0002858458598108757
825,0.0003887710649629929
826,6.434224437954433e-05
827,0.0011922098606208828
828,0.0003924497000529917
829,0.0003468940881212315
830,0.00037821711738086585
831,0.02724594229102345
832,2.6308685252307754e-05
833,0.0001526678650313062
834,2.2146675339484192e-05
835,0.00015223330860724256
836,2.107466839666361e-06
837,0.0009058543992229418
838,7.161151555989023e-08
839,7.398220809681528e-05
840,6.678034591330146e-06
841,4.431472803709055e-06
842,0.00015728893984603696
843,0.01511443627445299
844,0.003510984850414589
845,0.0004069900887338813
846,7.063622736923083e-06
847,5.136978267457106e-06
848,1.3341570968599611e-05
849,0.00028108038909186356
850,1.1581143758992677e-05
851,6.491103857004216e-08
852,0.0001371531979321098
853,0.0005479214317348301
854,2.852405903472935e-05
855,1.2915691788108173e-05
856,2.8297148140853185e-05
857,0.00011073129180640565
858,0.00025599738966872626
859,0.0018420022477889716
860,1.1334491529590789e-05
861,0.0017372387919009674
862,1.634774617669319e-05
863,5.086476960802119e-05
864,0.0004654943412156491
865,0.0024155843943379184
866,4.67813066957414e-05
867,0.001266619994823926
868,0.00904597758234673
869,2.384627758045517e-07
870,4.533366332335317e-05
871,1.5391594487762348e-05
872,0.00011657971333277562
873,6.409204511209392e-07
874,0.004676784564033536
875,0.00017899380406395684
876,0.0016426800055855094
877,0.0022582598804984045
878,0.000342752390143681
879,2.2188419418586994e-05
880,0.05120927146924544
881,0.0007271897019750109
882,0.0016338495064690797
883,0.10723689502166114
884,0.0016264299313213794
885,9.471558262630858e-05
886,3.912552160392794e-06
887,0.00011313548972865431
888,3.7121917706085748e-06
889,0.0003069324284922822
890,2.384627758045517e-07
891,0.00014231666289300944
892,0.000426026783293009
893,0.00011073129180640565
894,0.001340035733240107
895,0.00012385800179609883
896,0.0629571552506993
897,1.0784618260460241e-07
898,0.06808113225615112
899,2.4499790756214027e-06
900,0.00015557120674950865
901,0.0253579178204749
902,2.081451807931143e-05
903,0.0007699598192220498
904,0.0031967347023776236
905,0.07863584751918132
906,8.752539202629585e-06
907,0.006375068110611941
908,0.0001922453390684126
909,0.0002671291142136447
910,1.4410960198879984e-05
911,1.973671579535102e-06
912,1.2484084042375797e-05
913,0.00013969547780129658
914,0.004172179031273103
915,0.00034626531650097046
916,3.0484209805997694e-05
917,2.0613677271730114e-05
918,0.00012084611711104089
919,4.809659802579945e-09
920,0.011614355149091241
921,0.009091990435238877
922,4.754219649350255e-06
923,2.481787193982957e-05
924,1.3136911010909364e-06
925,0.0013641300118585702
926,4.809659802579945e-09
927,0.0023723043796107786
928,0.0007646077987792542
929,0.004916549354930412
930,0.22277954319717894
931,0.0003924497000529917
932,0.07863584751918132
933,0.00011073129180640565
934,1.3552898543907233e-08
935,9.870172981172997e-06
936,0.0025670825800905507
937,4.809659802579945e-09
938,0.0027597787253427174
939,0.020248679742972172
940,4.5878856386911435e-05
941,3.239244866535053e-09
942,1.886146954321097e-05
943,0.0061453868581257945
944,0.00584955498901952
945,0.02432371748345082
946,5.216531839857844e-07
947,7.468310677019767e-06
948,4.4813871749546226e-11
949,2.814896050646526e-05
950,3.92919992756094e-06
951,0.00022088795354901326
952,2.3513084854617324e-07
953,0.00015347826993727747
954,0.0132593767130222
955,1.945044209803053e-05
956,8.76036962444183e-07
957,4.809659802579945e-09
958,0.005484136526240681
959,0.11291055663944086
960,2.5512269308338134e-07
961,2.763835120982591e-07
962,0.0005307564832022298
963,1.9006711400150597e-08
964,0.0060757724974635245
965,1.817577078185457e-05
966,0.00036379064872257946
967,5.020335798833524e-09
968,0.006496127293160617
969,4.031181370692685e-11
970,2.60802903194866e-05
971,0.00028625217905204123
972,8.508109481859522e-05
973,0.038125616093703484
974,0.0012786809743585141
975,0.006589123087573389
976,0.0005266928600922328
977,0.00018366573933921844
978,3.141590833562953e-06
979,0.013800390346862326
980,2.9586536643871944e-10
981,4.595763579916226e-07
982,0.005208011083714394
983,0.00038594126278128897
984,7.236270160334428e-05
985,0.013474475196741602
986,0.0002813213826001888
987,0.0003615409560212517
988,2.3484064534426157e-05
989,0.05373672475312343
990,2.124452299531707e-06
991,0.0006472816187455018
992,0.001441297700668797
993,6.766148451210021e-07
994,1.8524019563531172e-05
995,3.914598060415401e-05
996,9.881136668465592e-07
997,0.0571144526088059
998,0.0007467742191894676
999,0.0009124551367551112
1000,0.015403625650162046
1001,0.00012281931026702546
1002,0.08025938393584688
1003,2.3216064452725394e-08
1004,8.038835926348153e-05
1005,0.0007609863269630355
1006,0.0005951354153042371
1007,1.3379192966274348e-05
1008,0.05966323450346996
1009,0.005722162793997444
1010,7.601435718962288e-05
1011,0.00012787510521714173
1012,8.157938081336196e-06
1013,0.003817612430759715
1014,0.002072706207048892
1015,1.554939572641776e-05
1016,0.03821804953434531
1017,0.00191160914221438
1018,3.6400315856965655e-07
1019,5.421906336637792e-05
1020,6.175931958924155e-05
1021,0.0016033808267295834
1022,4.1173611003375594e-05
1023,2.3456745683887348e-07
1024,9.572230284280308e-06
1025,0.041806385104771165
1026,0.0005479214317348301
1027,1.5098443803595946e-05
1028,2.3351101928510986e-08
1029,0.0001203913238525034
1030,0.056968573446260454
1031,0.0005423115990406986
1032,0.0016112692391965972
1033,6.301364876130896e-08
1034,0.027894700564881615
1035,8.46291252697896e-08
1036,0.0013868076082154395
1037,1.8884513598209823e-05
1038,0.0004452684968429245
1039,3.954889192938167e-05
1040,0.00970411940299771
1041,0.0005056470108680876
1042,0.0001933274155597321
1043,2.8567137698319387e-05
1044,3.505072641936647e-05
1045,0.0001325348515075576
1046,4.925250610872687e-06
1047,4.036144807889674e-09
1048,0.07863584751918132
1049,8.16918699335639e-05
1050,0.004309825938254289
1051,0.0005406572707151733
1052,3.582064883663524e-05
1053,1.923062397942014e-06
1054,0.005890931676792812
1055,0.00027879350328467083
1056,1.921039183666424e-05
1057,2.2960539767459082e-05
1058,0.00011340066239821385
1059,0.00017452359656318028
1060,0.04518618492599805
1061,0.004644958819037317
1062,0.002065052931864728
1063,0.0003705477266891703
1064,1.770251300321791e-06
1065,1.0814188473555528e-08
1066,7.22863492384613e-05
1067,0.0001278244805055834
1068,0.000739246736571366
1069,5.049463006869697e-05
1070,7.948845581767009e-08
1071,0.024065606198519107
1072,0.0013897502574972073
1073,2.52036471196628e-05
1074,2.2457298241789614e-05
1075,0.015254884608553862
1076,0.01410142490122647
1077,0.028006845939623316
1078,6.491103857004216e-08
1079,5.127575472587311e-06
1080,0.07521703095160133
1081,1.3927261983403991e-05
1082,0.0026701513052440097
1083,3.225313004172947e-08
1084,7.353457545393842e-06
1085,0.00023984711948819116
1086,0.037515695623128176
1087,0.003913747834978189
1088,1.213476444224703e-05
1089,5.2181452101020846e-05
1090,7.363869336165733e-09
1091,0.0004332600984105527
1092,0.00017255495410705955
1093,0.043668735308663255
1094,0.008728519958745776
1095,0.0012439471600118347
1096,3.635918435447919e-05
1097,0.0019768347010474903
1098,3.5560170479461955e-06
1099,0.005102309436229311
1100,5.201363914967224e-05
1101,0.0065091509165428095
1102,0.0004203174529509967
1103,3.206385554267626e-06
1104,0.00024086380956650285
1105,0.0006595143551664589
1106,1.9582887386684733e-05
1107,0.015001422613952606
1108,0.000731664498468666
1109,9.218609384905253e-09
1110,1.039229168571168e-05
1111,0.0013817002627215028
1112,5.188432654502585e-05
1113,0.0006956495622116144
1114,1.03589504720742e-05
1115,7.063622736923083e-06
1116,0.00010312105111563384
1117,0.00015781376697848084
1118,0.0008333738268143477
1119,0.00031827126015531175
1120,7.063622736923083e-06
1121,7.063622736923083e-06
1122,0.00010448265394174455
1123,0.007993384761471933
1124,4.6188137701094334e-05
1125,0.00023227548493911655
